gspp_id,gspp_title,gspp_level,coverage,confidence,gs_id,gs_title,gs_baustein,gs_level,rationale,gap_notes,decision,discriminator_reasoning,original_model,discriminator_model,timestamp
ARCH.2.2.11,Physische Segmentierung,erhöht,teilweise,0.45,SYS.2.5.A2,Planung der verwendeten Netze für virtuelle Clients,SYS.2.5 Client-Virtualisierung,Basis,"Gemittelte Kandidatenscores: INF.14.A28=0.45, INF.14.A6=0.45, NET.1.1.A32=0.45, NET.1.1.A4=0.45, NET.1.2.A32=0.45, SYS.1.5.A15=0.45, SYS.1.5.A4=0.45, SYS.1.8.A15=0.45, SYS.2.5.A2=0.45, NET.1.1.A22=0.34, NET.1.1.A23=0.34, NET.1.1.A31=0.34, NET.1.1.A33=0.34
Model-Entscheidungen:
[gpt-5.4-mini] coverage=teilweise confidence=0.9000 gs_ids=NET.1.1.A32;NET.1.2.A32;INF.14.A28;NET.1.1.A4;INF.14.A6;SYS.1.5.A4;SYS.2.5.A2;SYS.1.5.A15;SYS.1.8.A15
[manual:gspp_compliance_v3approach] coverage=teilweise confidence=0.6711 gs_ids=NET.1.1.A31;NET.1.1.A23;NET.1.1.A33;NET.1.1.A22
Model-Begründungen:
[gpt-5.4-mini] Die GS++-Anforderung ARCH.2.2.11 fordert physische Segmentierung bzw. die Einschränkung von Verbindungen zwischen Segmenten auf physischer Ebene, um Umgehungen der Netztrennung durch virtuelle oder rein logische Trennung zu vermeiden. Dies wird inhaltlich durch NET.1.1.A32 und NET.1.2.A32 direkt aufgegriffen, da beide die physische Trennung von Management-Segmenten bzw. des Managementnetzes verlangen. Ebenfalls passend sind INF.14.A28 und INF.14.A6, weil sie physische bzw. mindestens logische Trennung von GA-Netzen sowie die Nutzung separierter Zonen und kontrollierter Übergänge behandeln. NET.1.1.A4 deckt die physische Separierung von Zonen im Gesamtnetz und die Absicherung der Übergänge durch Firewalls ab, also die relevante Segmentierung der Netzinfrastruktur. SYS.1.5.A4 und SYS.2.5.A2 sind ebenfalls relevant, da sie ausdrücklich verhindern, dass Netztrennung über virtuelle Netze bzw. virtuelle Clients umgangen wird; das adressiert den zweiten Kernaspekt der GS++-Guidance, ersetzt aber keine echte physische Segmentierung. SYS.1.5.A15 und SYS.1.8.A15 behandeln Isolation bzw. Netzsegmentierung in Virtualisierungs- und Speicherumgebungen und stützen damit ebenfalls den Schutzgedanken gegen Umgehung von Segmentierung. Trotzdem bleibt die GS++-Anforderung weiter gefasst: sie zielt allgemein auf physische Segmentierung von Netzarchitekturen, nicht nur auf einzelne Sonderdomänen wie Management, GA, Virtualisierung oder Storage.","[gpt-5.4-mini] Nicht vollständig abgedeckt ist die allgemeine, domänenübergreifende Forderung nach physischer Segmentierung beliebiger Netzsegmente. Die Kandidaten adressieren vor allem Management-Netze, GA-Netze, Virtualisierung und Speicherlösungen sowie die Verhinderung virtueller Umgehung, aber keine generische, für alle Segmenttypen geltende physische Trennung als Architekturprinzip.",keep,Keine Entscheidung erhalten - als notwendig betrachtet,gpt-5.4-mini+manual:gspp_compliance_v3approach,gpt-5.4,2026-04-22T11:22:53
ARCH.2.2.11,Physische Segmentierung,erhöht,teilweise,0.45,NET.1.1.A22,Spezifikation des Segmentierungskonzepts,NET.1.1 Netzarchitektur und -design,Standard,"Gemittelte Kandidatenscores: INF.14.A28=0.45, INF.14.A6=0.45, NET.1.1.A32=0.45, NET.1.1.A4=0.45, NET.1.2.A32=0.45, SYS.1.5.A15=0.45, SYS.1.5.A4=0.45, SYS.1.8.A15=0.45, SYS.2.5.A2=0.45, NET.1.1.A22=0.34, NET.1.1.A23=0.34, NET.1.1.A31=0.34, NET.1.1.A33=0.34
Model-Entscheidungen:
[gpt-5.4-mini] coverage=teilweise confidence=0.9000 gs_ids=NET.1.1.A32;NET.1.2.A32;INF.14.A28;NET.1.1.A4;INF.14.A6;SYS.1.5.A4;SYS.2.5.A2;SYS.1.5.A15;SYS.1.8.A15
[manual:gspp_compliance_v3approach] coverage=teilweise confidence=0.6711 gs_ids=NET.1.1.A31;NET.1.1.A23;NET.1.1.A33;NET.1.1.A22
Model-Begründungen:
[gpt-5.4-mini] Die GS++-Anforderung ARCH.2.2.11 fordert physische Segmentierung bzw. die Einschränkung von Verbindungen zwischen Segmenten auf physischer Ebene, um Umgehungen der Netztrennung durch virtuelle oder rein logische Trennung zu vermeiden. Dies wird inhaltlich durch NET.1.1.A32 und NET.1.2.A32 direkt aufgegriffen, da beide die physische Trennung von Management-Segmenten bzw. des Managementnetzes verlangen. Ebenfalls passend sind INF.14.A28 und INF.14.A6, weil sie physische bzw. mindestens logische Trennung von GA-Netzen sowie die Nutzung separierter Zonen und kontrollierter Übergänge behandeln. NET.1.1.A4 deckt die physische Separierung von Zonen im Gesamtnetz und die Absicherung der Übergänge durch Firewalls ab, also die relevante Segmentierung der Netzinfrastruktur. SYS.1.5.A4 und SYS.2.5.A2 sind ebenfalls relevant, da sie ausdrücklich verhindern, dass Netztrennung über virtuelle Netze bzw. virtuelle Clients umgangen wird; das adressiert den zweiten Kernaspekt der GS++-Guidance, ersetzt aber keine echte physische Segmentierung. SYS.1.5.A15 und SYS.1.8.A15 behandeln Isolation bzw. Netzsegmentierung in Virtualisierungs- und Speicherumgebungen und stützen damit ebenfalls den Schutzgedanken gegen Umgehung von Segmentierung. Trotzdem bleibt die GS++-Anforderung weiter gefasst: sie zielt allgemein auf physische Segmentierung von Netzarchitekturen, nicht nur auf einzelne Sonderdomänen wie Management, GA, Virtualisierung oder Storage.","[gpt-5.4-mini] Nicht vollständig abgedeckt ist die allgemeine, domänenübergreifende Forderung nach physischer Segmentierung beliebiger Netzsegmente. Die Kandidaten adressieren vor allem Management-Netze, GA-Netze, Virtualisierung und Speicherlösungen sowie die Verhinderung virtueller Umgehung, aber keine generische, für alle Segmenttypen geltende physische Trennung als Architekturprinzip.",keep,Keine Entscheidung erhalten - als notwendig betrachtet,gpt-5.4-mini+manual:gspp_compliance_v3approach,gpt-5.4,2026-04-22T11:22:53
ARCH.2.2.11,Physische Segmentierung,erhöht,teilweise,0.45,NET.1.1.A23,Trennung von Netzsegmenten,NET.1.1 Netzarchitektur und -design,Standard,"Gemittelte Kandidatenscores: INF.14.A28=0.45, INF.14.A6=0.45, NET.1.1.A32=0.45, NET.1.1.A4=0.45, NET.1.2.A32=0.45, SYS.1.5.A15=0.45, SYS.1.5.A4=0.45, SYS.1.8.A15=0.45, SYS.2.5.A2=0.45, NET.1.1.A22=0.34, NET.1.1.A23=0.34, NET.1.1.A31=0.34, NET.1.1.A33=0.34
Model-Entscheidungen:
[gpt-5.4-mini] coverage=teilweise confidence=0.9000 gs_ids=NET.1.1.A32;NET.1.2.A32;INF.14.A28;NET.1.1.A4;INF.14.A6;SYS.1.5.A4;SYS.2.5.A2;SYS.1.5.A15;SYS.1.8.A15
[manual:gspp_compliance_v3approach] coverage=teilweise confidence=0.6711 gs_ids=NET.1.1.A31;NET.1.1.A23;NET.1.1.A33;NET.1.1.A22
Model-Begründungen:
[gpt-5.4-mini] Die GS++-Anforderung ARCH.2.2.11 fordert physische Segmentierung bzw. die Einschränkung von Verbindungen zwischen Segmenten auf physischer Ebene, um Umgehungen der Netztrennung durch virtuelle oder rein logische Trennung zu vermeiden. Dies wird inhaltlich durch NET.1.1.A32 und NET.1.2.A32 direkt aufgegriffen, da beide die physische Trennung von Management-Segmenten bzw. des Managementnetzes verlangen. Ebenfalls passend sind INF.14.A28 und INF.14.A6, weil sie physische bzw. mindestens logische Trennung von GA-Netzen sowie die Nutzung separierter Zonen und kontrollierter Übergänge behandeln. NET.1.1.A4 deckt die physische Separierung von Zonen im Gesamtnetz und die Absicherung der Übergänge durch Firewalls ab, also die relevante Segmentierung der Netzinfrastruktur. SYS.1.5.A4 und SYS.2.5.A2 sind ebenfalls relevant, da sie ausdrücklich verhindern, dass Netztrennung über virtuelle Netze bzw. virtuelle Clients umgangen wird; das adressiert den zweiten Kernaspekt der GS++-Guidance, ersetzt aber keine echte physische Segmentierung. SYS.1.5.A15 und SYS.1.8.A15 behandeln Isolation bzw. Netzsegmentierung in Virtualisierungs- und Speicherumgebungen und stützen damit ebenfalls den Schutzgedanken gegen Umgehung von Segmentierung. Trotzdem bleibt die GS++-Anforderung weiter gefasst: sie zielt allgemein auf physische Segmentierung von Netzarchitekturen, nicht nur auf einzelne Sonderdomänen wie Management, GA, Virtualisierung oder Storage.","[gpt-5.4-mini] Nicht vollständig abgedeckt ist die allgemeine, domänenübergreifende Forderung nach physischer Segmentierung beliebiger Netzsegmente. Die Kandidaten adressieren vor allem Management-Netze, GA-Netze, Virtualisierung und Speicherlösungen sowie die Verhinderung virtueller Umgehung, aber keine generische, für alle Segmenttypen geltende physische Trennung als Architekturprinzip.",keep,Keine Entscheidung erhalten - als notwendig betrachtet,gpt-5.4-mini+manual:gspp_compliance_v3approach,gpt-5.4,2026-04-22T11:22:53
ARCH.2.2.11,Physische Segmentierung,erhöht,teilweise,0.45,NET.1.1.A31,Physische Trennung von Netzsegmenten,NET.1.1 Netzarchitektur und -design,Hoch,"Gemittelte Kandidatenscores: INF.14.A28=0.45, INF.14.A6=0.45, NET.1.1.A32=0.45, NET.1.1.A4=0.45, NET.1.2.A32=0.45, SYS.1.5.A15=0.45, SYS.1.5.A4=0.45, SYS.1.8.A15=0.45, SYS.2.5.A2=0.45, NET.1.1.A22=0.34, NET.1.1.A23=0.34, NET.1.1.A31=0.34, NET.1.1.A33=0.34
Model-Entscheidungen:
[gpt-5.4-mini] coverage=teilweise confidence=0.9000 gs_ids=NET.1.1.A32;NET.1.2.A32;INF.14.A28;NET.1.1.A4;INF.14.A6;SYS.1.5.A4;SYS.2.5.A2;SYS.1.5.A15;SYS.1.8.A15
[manual:gspp_compliance_v3approach] coverage=teilweise confidence=0.6711 gs_ids=NET.1.1.A31;NET.1.1.A23;NET.1.1.A33;NET.1.1.A22
Model-Begründungen:
[gpt-5.4-mini] Die GS++-Anforderung ARCH.2.2.11 fordert physische Segmentierung bzw. die Einschränkung von Verbindungen zwischen Segmenten auf physischer Ebene, um Umgehungen der Netztrennung durch virtuelle oder rein logische Trennung zu vermeiden. Dies wird inhaltlich durch NET.1.1.A32 und NET.1.2.A32 direkt aufgegriffen, da beide die physische Trennung von Management-Segmenten bzw. des Managementnetzes verlangen. Ebenfalls passend sind INF.14.A28 und INF.14.A6, weil sie physische bzw. mindestens logische Trennung von GA-Netzen sowie die Nutzung separierter Zonen und kontrollierter Übergänge behandeln. NET.1.1.A4 deckt die physische Separierung von Zonen im Gesamtnetz und die Absicherung der Übergänge durch Firewalls ab, also die relevante Segmentierung der Netzinfrastruktur. SYS.1.5.A4 und SYS.2.5.A2 sind ebenfalls relevant, da sie ausdrücklich verhindern, dass Netztrennung über virtuelle Netze bzw. virtuelle Clients umgangen wird; das adressiert den zweiten Kernaspekt der GS++-Guidance, ersetzt aber keine echte physische Segmentierung. SYS.1.5.A15 und SYS.1.8.A15 behandeln Isolation bzw. Netzsegmentierung in Virtualisierungs- und Speicherumgebungen und stützen damit ebenfalls den Schutzgedanken gegen Umgehung von Segmentierung. Trotzdem bleibt die GS++-Anforderung weiter gefasst: sie zielt allgemein auf physische Segmentierung von Netzarchitekturen, nicht nur auf einzelne Sonderdomänen wie Management, GA, Virtualisierung oder Storage.","[gpt-5.4-mini] Nicht vollständig abgedeckt ist die allgemeine, domänenübergreifende Forderung nach physischer Segmentierung beliebiger Netzsegmente. Die Kandidaten adressieren vor allem Management-Netze, GA-Netze, Virtualisierung und Speicherlösungen sowie die Verhinderung virtueller Umgehung, aber keine generische, für alle Segmenttypen geltende physische Trennung als Architekturprinzip.",keep,Keine Entscheidung erhalten - als notwendig betrachtet,gpt-5.4-mini+manual:gspp_compliance_v3approach,gpt-5.4,2026-04-22T11:22:53
ARCH.2.2.11,Physische Segmentierung,erhöht,teilweise,0.45,NET.1.1.A33,Mikrosegmentierung des Netzes,NET.1.1 Netzarchitektur und -design,Hoch,"Gemittelte Kandidatenscores: INF.14.A28=0.45, INF.14.A6=0.45, NET.1.1.A32=0.45, NET.1.1.A4=0.45, NET.1.2.A32=0.45, SYS.1.5.A15=0.45, SYS.1.5.A4=0.45, SYS.1.8.A15=0.45, SYS.2.5.A2=0.45, NET.1.1.A22=0.34, NET.1.1.A23=0.34, NET.1.1.A31=0.34, NET.1.1.A33=0.34
Model-Entscheidungen:
[gpt-5.4-mini] coverage=teilweise confidence=0.9000 gs_ids=NET.1.1.A32;NET.1.2.A32;INF.14.A28;NET.1.1.A4;INF.14.A6;SYS.1.5.A4;SYS.2.5.A2;SYS.1.5.A15;SYS.1.8.A15
[manual:gspp_compliance_v3approach] coverage=teilweise confidence=0.6711 gs_ids=NET.1.1.A31;NET.1.1.A23;NET.1.1.A33;NET.1.1.A22
Model-Begründungen:
[gpt-5.4-mini] Die GS++-Anforderung ARCH.2.2.11 fordert physische Segmentierung bzw. die Einschränkung von Verbindungen zwischen Segmenten auf physischer Ebene, um Umgehungen der Netztrennung durch virtuelle oder rein logische Trennung zu vermeiden. Dies wird inhaltlich durch NET.1.1.A32 und NET.1.2.A32 direkt aufgegriffen, da beide die physische Trennung von Management-Segmenten bzw. des Managementnetzes verlangen. Ebenfalls passend sind INF.14.A28 und INF.14.A6, weil sie physische bzw. mindestens logische Trennung von GA-Netzen sowie die Nutzung separierter Zonen und kontrollierter Übergänge behandeln. NET.1.1.A4 deckt die physische Separierung von Zonen im Gesamtnetz und die Absicherung der Übergänge durch Firewalls ab, also die relevante Segmentierung der Netzinfrastruktur. SYS.1.5.A4 und SYS.2.5.A2 sind ebenfalls relevant, da sie ausdrücklich verhindern, dass Netztrennung über virtuelle Netze bzw. virtuelle Clients umgangen wird; das adressiert den zweiten Kernaspekt der GS++-Guidance, ersetzt aber keine echte physische Segmentierung. SYS.1.5.A15 und SYS.1.8.A15 behandeln Isolation bzw. Netzsegmentierung in Virtualisierungs- und Speicherumgebungen und stützen damit ebenfalls den Schutzgedanken gegen Umgehung von Segmentierung. Trotzdem bleibt die GS++-Anforderung weiter gefasst: sie zielt allgemein auf physische Segmentierung von Netzarchitekturen, nicht nur auf einzelne Sonderdomänen wie Management, GA, Virtualisierung oder Storage.","[gpt-5.4-mini] Nicht vollständig abgedeckt ist die allgemeine, domänenübergreifende Forderung nach physischer Segmentierung beliebiger Netzsegmente. Die Kandidaten adressieren vor allem Management-Netze, GA-Netze, Virtualisierung und Speicherlösungen sowie die Verhinderung virtueller Umgehung, aber keine generische, für alle Segmenttypen geltende physische Trennung als Architekturprinzip.",keep,Keine Entscheidung erhalten - als notwendig betrachtet,gpt-5.4-mini+manual:gspp_compliance_v3approach,gpt-5.4,2026-04-22T11:22:53
ARCH.2.2.9,Segmentierung von IPv4 und IPv6,normal-SdT,teilweise,0.43,INF.14.A6,Separierung von Netzen der GA,INF.14 Gebäudeautomation,Basis,"Gemittelte Kandidatenscores: INF.14.A6=0.43, NET.1.1.A20=0.43, NET.3.2.A17=0.43, NET.4.2.A16=0.43
Model-Entscheidungen:
[gpt-5.4-mini] coverage=teilweise confidence=0.8600 gs_ids=NET.1.1.A20;NET.3.2.A17;NET.4.2.A16;INF.14.A6
[manual:gspp_compliance_v3approach] coverage=keine confidence=0.0000 gs_ids=
Model-Begründungen:
[gpt-5.4-mini] NET.1.1.A20 passt inhaltlich, weil die Zuweisung dedizierter Subnetze für IPv4-/IPv6-Endgerätegruppen eine Segmentierung nach Protokoll vorsieht. NET.3.2.A17 unterstützt die Trennung zusätzlich, indem ungenutztes IPv4 oder IPv6 an Netzsegment-Grenzen deaktiviert werden soll; das reduziert Übergänge zwischen IPv4- und IPv6-Teilnetzen. NET.4.2.A16 ist nur indirekt passend, da dort zwar eine Trennung von VoIP- und Datennetz gefordert wird, aber nicht speziell IPv4 gegen IPv6; daher höchstens als allgemeines Segmentierungsprinzip verwertbar. INF.14.A6 ist ebenfalls nur teilweise passend, weil es die kontrollierte Trennung von GA-Netzen und anderen Netzen fordert, jedoch keine spezifische IPv4-/IPv6-Segmentierung beschreibt. Insgesamt wird die Zielrichtung der Protokolltrennung adressiert, aber nicht vollständig: Die GS++-Anforderung verlangt explizit die Einschränkung von Verbindungen zwischen IPv4 und IPv6 im gesamten Architekturkontext, während die Kandidaten eher Subnetzzuordnung, Protokoll-Deaktivierung oder domänenspezifische Segmentierung behandeln.","[gpt-5.4-mini] Nicht vollständig abgedeckt sind die explizite, generelle Einschränkung von Verbindungen zwischen IPv4 und IPv6 sowie die architekturweite Vorgabe für alle betroffenen Segmente. Die Kandidaten behandeln vor allem Subnetzzuordnung, Abschaltung nicht benötigter Protokolle oder andere Domänen (VoIP/GA), aber keine klare, umfassende IPv4-vs.-IPv6-Verbindungsbeschränkung.",keep,Keine Entscheidung erhalten - als notwendig betrachtet,gpt-5.4-mini+manual:gspp_compliance_v3approach,gpt-5.4,2026-04-22T11:22:53
ARCH.2.2.9,Segmentierung von IPv4 und IPv6,normal-SdT,teilweise,0.43,NET.1.1.A20,Zuweisung dedizierter Subnetze für IPv4/IPv6-Endgerätegruppen,NET.1.1 Netzarchitektur und -design,Standard,"Gemittelte Kandidatenscores: INF.14.A6=0.43, NET.1.1.A20=0.43, NET.3.2.A17=0.43, NET.4.2.A16=0.43
Model-Entscheidungen:
[gpt-5.4-mini] coverage=teilweise confidence=0.8600 gs_ids=NET.1.1.A20;NET.3.2.A17;NET.4.2.A16;INF.14.A6
[manual:gspp_compliance_v3approach] coverage=keine confidence=0.0000 gs_ids=
Model-Begründungen:
[gpt-5.4-mini] NET.1.1.A20 passt inhaltlich, weil die Zuweisung dedizierter Subnetze für IPv4-/IPv6-Endgerätegruppen eine Segmentierung nach Protokoll vorsieht. NET.3.2.A17 unterstützt die Trennung zusätzlich, indem ungenutztes IPv4 oder IPv6 an Netzsegment-Grenzen deaktiviert werden soll; das reduziert Übergänge zwischen IPv4- und IPv6-Teilnetzen. NET.4.2.A16 ist nur indirekt passend, da dort zwar eine Trennung von VoIP- und Datennetz gefordert wird, aber nicht speziell IPv4 gegen IPv6; daher höchstens als allgemeines Segmentierungsprinzip verwertbar. INF.14.A6 ist ebenfalls nur teilweise passend, weil es die kontrollierte Trennung von GA-Netzen und anderen Netzen fordert, jedoch keine spezifische IPv4-/IPv6-Segmentierung beschreibt. Insgesamt wird die Zielrichtung der Protokolltrennung adressiert, aber nicht vollständig: Die GS++-Anforderung verlangt explizit die Einschränkung von Verbindungen zwischen IPv4 und IPv6 im gesamten Architekturkontext, während die Kandidaten eher Subnetzzuordnung, Protokoll-Deaktivierung oder domänenspezifische Segmentierung behandeln.","[gpt-5.4-mini] Nicht vollständig abgedeckt sind die explizite, generelle Einschränkung von Verbindungen zwischen IPv4 und IPv6 sowie die architekturweite Vorgabe für alle betroffenen Segmente. Die Kandidaten behandeln vor allem Subnetzzuordnung, Abschaltung nicht benötigter Protokolle oder andere Domänen (VoIP/GA), aber keine klare, umfassende IPv4-vs.-IPv6-Verbindungsbeschränkung.",keep,Keine Entscheidung erhalten - als notwendig betrachtet,gpt-5.4-mini+manual:gspp_compliance_v3approach,gpt-5.4,2026-04-22T11:22:53
ARCH.2.2.9,Segmentierung von IPv4 und IPv6,normal-SdT,teilweise,0.43,NET.3.2.A17,Deaktivierung von IPv4 oder IPv6,NET.3.2 Firewall,Standard,"Gemittelte Kandidatenscores: INF.14.A6=0.43, NET.1.1.A20=0.43, NET.3.2.A17=0.43, NET.4.2.A16=0.43
Model-Entscheidungen:
[gpt-5.4-mini] coverage=teilweise confidence=0.8600 gs_ids=NET.1.1.A20;NET.3.2.A17;NET.4.2.A16;INF.14.A6
[manual:gspp_compliance_v3approach] coverage=keine confidence=0.0000 gs_ids=
Model-Begründungen:
[gpt-5.4-mini] NET.1.1.A20 passt inhaltlich, weil die Zuweisung dedizierter Subnetze für IPv4-/IPv6-Endgerätegruppen eine Segmentierung nach Protokoll vorsieht. NET.3.2.A17 unterstützt die Trennung zusätzlich, indem ungenutztes IPv4 oder IPv6 an Netzsegment-Grenzen deaktiviert werden soll; das reduziert Übergänge zwischen IPv4- und IPv6-Teilnetzen. NET.4.2.A16 ist nur indirekt passend, da dort zwar eine Trennung von VoIP- und Datennetz gefordert wird, aber nicht speziell IPv4 gegen IPv6; daher höchstens als allgemeines Segmentierungsprinzip verwertbar. INF.14.A6 ist ebenfalls nur teilweise passend, weil es die kontrollierte Trennung von GA-Netzen und anderen Netzen fordert, jedoch keine spezifische IPv4-/IPv6-Segmentierung beschreibt. Insgesamt wird die Zielrichtung der Protokolltrennung adressiert, aber nicht vollständig: Die GS++-Anforderung verlangt explizit die Einschränkung von Verbindungen zwischen IPv4 und IPv6 im gesamten Architekturkontext, während die Kandidaten eher Subnetzzuordnung, Protokoll-Deaktivierung oder domänenspezifische Segmentierung behandeln.","[gpt-5.4-mini] Nicht vollständig abgedeckt sind die explizite, generelle Einschränkung von Verbindungen zwischen IPv4 und IPv6 sowie die architekturweite Vorgabe für alle betroffenen Segmente. Die Kandidaten behandeln vor allem Subnetzzuordnung, Abschaltung nicht benötigter Protokolle oder andere Domänen (VoIP/GA), aber keine klare, umfassende IPv4-vs.-IPv6-Verbindungsbeschränkung.",keep,Keine Entscheidung erhalten - als notwendig betrachtet,gpt-5.4-mini+manual:gspp_compliance_v3approach,gpt-5.4,2026-04-22T11:22:53
ARCH.2.2.9,Segmentierung von IPv4 und IPv6,normal-SdT,teilweise,0.43,NET.4.2.A16,Trennung des Daten- und VoIP-Netzes,NET.4.2 VoIP,Hoch,"Gemittelte Kandidatenscores: INF.14.A6=0.43, NET.1.1.A20=0.43, NET.3.2.A17=0.43, NET.4.2.A16=0.43
Model-Entscheidungen:
[gpt-5.4-mini] coverage=teilweise confidence=0.8600 gs_ids=NET.1.1.A20;NET.3.2.A17;NET.4.2.A16;INF.14.A6
[manual:gspp_compliance_v3approach] coverage=keine confidence=0.0000 gs_ids=
Model-Begründungen:
[gpt-5.4-mini] NET.1.1.A20 passt inhaltlich, weil die Zuweisung dedizierter Subnetze für IPv4-/IPv6-Endgerätegruppen eine Segmentierung nach Protokoll vorsieht. NET.3.2.A17 unterstützt die Trennung zusätzlich, indem ungenutztes IPv4 oder IPv6 an Netzsegment-Grenzen deaktiviert werden soll; das reduziert Übergänge zwischen IPv4- und IPv6-Teilnetzen. NET.4.2.A16 ist nur indirekt passend, da dort zwar eine Trennung von VoIP- und Datennetz gefordert wird, aber nicht speziell IPv4 gegen IPv6; daher höchstens als allgemeines Segmentierungsprinzip verwertbar. INF.14.A6 ist ebenfalls nur teilweise passend, weil es die kontrollierte Trennung von GA-Netzen und anderen Netzen fordert, jedoch keine spezifische IPv4-/IPv6-Segmentierung beschreibt. Insgesamt wird die Zielrichtung der Protokolltrennung adressiert, aber nicht vollständig: Die GS++-Anforderung verlangt explizit die Einschränkung von Verbindungen zwischen IPv4 und IPv6 im gesamten Architekturkontext, während die Kandidaten eher Subnetzzuordnung, Protokoll-Deaktivierung oder domänenspezifische Segmentierung behandeln.","[gpt-5.4-mini] Nicht vollständig abgedeckt sind die explizite, generelle Einschränkung von Verbindungen zwischen IPv4 und IPv6 sowie die architekturweite Vorgabe für alle betroffenen Segmente. Die Kandidaten behandeln vor allem Subnetzzuordnung, Abschaltung nicht benötigter Protokolle oder andere Domänen (VoIP/GA), aber keine klare, umfassende IPv4-vs.-IPv6-Verbindungsbeschränkung.",keep,Keine Entscheidung erhalten - als notwendig betrachtet,gpt-5.4-mini+manual:gspp_compliance_v3approach,gpt-5.4,2026-04-22T11:22:53
ARCH.2.2.8,Segmentierung von Test und Betrieb,normal-SdT,teilweise,0.47,OPS.1.1.6.A13,Trennung der Testumgebung von der Produktivumgebung,OPS.1.1.6 Software-Tests und -Freigaben,Standard,"Gemittelte Kandidatenscores: OPS.1.1.6.A13=0.47
Model-Entscheidungen:
[gpt-5.4-mini] coverage=voll confidence=0.9400 gs_ids=OPS.1.1.6.A13
[manual:gspp_compliance_v3approach] coverage=keine confidence=0.0000 gs_ids=
Model-Begründungen:
[gpt-5.4-mini] OPS.1.1.6.A13 trifft den Kern der GS++-Anforderung unmittelbar: Es fordert, dass Software in einer vorgesehenen Testumgebung getestet wird und dass diese Testumgebung von der Produktivumgebung getrennt betrieben wird. Damit ist die geforderte Segmentierung bzw. Trennung von Test und Betrieb inhaltlich abgedeckt. Die ergänzenden Hinweise zu Dokumentation und Verfahren nach Testende ändern nichts am wesentlichen Match zur geforderten Einschränkung von Verbindungen bzw. Trennung zwischen Test- und Betriebsumgebung.","[gpt-5.4-mini] Keine wesentlichen Lücken gegenüber der GS++-Anforderung erkennbar; die Anforderung zielt hier primär auf die Trennung von Test- und Produktivumgebung, nicht spezifisch auf Netze im engeren Sinn.",keep,"Die Anforderung deckt den Kernaspekt der GS++-Anforderung direkt ab: Testumgebungen sollen von der Produktivumgebung getrennt betrieben werden. Damit wird die geforderte Trennung bzw. Einschränkung zwischen Test und Betrieb inhaltlich adressiert. Da dies die einzige GS-Anforderung im Set ist, würden bei einer Entfernung sämtliche abgedeckten Kernaspekte entfallen. Zudem ist sie die spezifischere Anforderung zum Thema Test- versus Produktivumgebung und daher nicht redundant.",gpt-5.4-mini+manual:gspp_compliance_v3approach,gpt-5.4,2026-04-22T11:22:53
ASST.2.2.1,Aufdecken unautorisierter IT-Systeme,normal-SdT,teilweise,0.44,OPS.1.1.1.A6,Durchführung des IT-Asset-Managements,OPS.1.1.1 Allgemeiner IT-Betrieb,Standard,"Gemittelte Kandidatenscores: OPS.1.1.1.A6=0.44, OPS.3.2.A14=0.44
Model-Entscheidungen:
[gpt-5.4-mini] coverage=teilweise confidence=0.8800 gs_ids=OPS.1.1.1.A6;OPS.3.2.A14
[manual:gspp_compliance_v3approach] coverage=keine confidence=0.0000 gs_ids=
Model-Begründungen:
[gpt-5.4-mini] OPS.1.1.1.A6 passt inhaltlich am besten, weil die Anforderung zum IT-Asset-Management eine Übersicht aller vorhandenen IT-Assets, deren regelmäßige Prüfung und Aktualisierung verlangt. Das deckt den organisatorischen Kern des Aufdeckens unbekannter bzw. nicht autorisierter Systeme teilweise ab. OPS.3.2.A14 ergänzt dies durch die kontinuierliche Überwachung der eingesetzten Prozesse, Anwendungen und IT-Systeme, was ebenfalls zur Erkennung auffälliger oder unbekannter Systeme beitragen kann. Beide Anforderungen zielen jedoch nicht spezifisch auf das aktive oder passive Auffinden unautorisierter IT-Systeme im Netz ab.","[gpt-5.4-mini] Nicht abgedeckt sind die konkreten Erkennungsverfahren und Maßnahmen der GS++-Anforderung, insbesondere aktive Netzscans, passive Verkehrsanalyse, WLAN-Erkennung unbekannter Access Points sowie das anschließende Behandeln gefundener Systeme durch Quarantäne, Entfernung oder nachträgliche Autorisierung. Die Domain-Netzwerkerkennung ist daher nur indirekt bzw. organisatorisch erfasst.",keep,"Diese Anforderung deckt den Kernaspekt einer aktuellen und regelmäßig geprüften Übersicht über vorhandene bzw. autorisierte IT-Assets ab. Für das Aufdecken unautorisierter IT-Systeme ist diese Soll-Basis wesentlich, weil unbekannte Systeme nur gegen ein gepflegtes Inventar als Abweichung erkannt werden können. Dieser Beitrag wird durch OPS.3.2.A14 nicht ersetzt, da dort nur eine allgemeine kontinuierliche Überwachung genannt ist, aber keine vollständige, aktuelle Asset-Basis. Ohne OPS.1.1.1.A6 ginge daher ein wesentlicher Kernaspekt verloren.",gpt-5.4-mini+manual:gspp_compliance_v3approach,gpt-5.4,2026-04-22T11:22:53
