gspp_id,gspp_title,gspp_level,coverage,confidence,gs_ids,gs_titles,rationale,gap_notes,model,timestamp
DET.5.8,Bedrohungsanalyse,normal-SdT,vollständig,0.6111,IND.1.A2,IND.1.A2 Sensibilisierung und Schulung des Personals,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:24
DET.5.9,Externe Schwachstellenmeldungen,normal-SdT,vollständig,0.6219,IND.1.A12; DER.2.1.A5; DER.2.1.A9,IND.1.A12 Etablieren eines Schwachstellen-Managements; DER.2.1.A5 Behebung von Sicherheitsvorfällen; DER.2.1.A9 Festlegung von Meldewegen für Sicherheitsvorfälle,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:24
DET.5.10,Zeitnahes Patchmanagement,normal-SdT,vollständig,0.7283,APP.3.2.A6; APP.3.1.A6; NET.3.2.A11; NET.3.1.A2; OPS.1.1.3.A8,APP.3.2.A6 Zeitnahes Einspielen sicherheitsrelevanter Patches und Updates; APP.3.1.A6 Zeitnahes Einspielen sicherheitsrelevanter Patches und Updates; NET.3.2.A11 Einspielen von Updates und Patches; NET.3.1.A2 Einspielen von Updates und Patches; OPS.1.1.3.A8 Sicherer Einsatz von Werkzeugen für das Patch- und änderungsmanagement,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:24
DET.5.10.2,Automatisierte Überwachung von Systemupdates,normal-SdT,vollständig,0.6664,APP.3.2.A6; APP.3.1.A6; NET.3.2.A11; OPS.1.1.3.A8; SYS.2.2.3.A3,APP.3.2.A6 Zeitnahes Einspielen sicherheitsrelevanter Patches und Updates; APP.3.1.A6 Zeitnahes Einspielen sicherheitsrelevanter Patches und Updates; NET.3.2.A11 Einspielen von Updates und Patches; OPS.1.1.3.A8 Sicherer Einsatz von Werkzeugen für das Patch- und änderungsmanagement; SYS.2.2.3.A3 Geeignetes Patch- und änderungsmanagement,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:24
DET.5.10.3,Automatisierte Überwachung von Anwendungsupdates,erhöht,vollständig,0.7096,APP.3.2.A6; APP.1.4.A6; OPS.1.1.3.A8; APP.3.1.A6; NET.3.2.A11,APP.3.2.A6 Zeitnahes Einspielen sicherheitsrelevanter Patches und Updates; APP.1.4.A6 Patchmanagement für Apps; OPS.1.1.3.A8 Sicherer Einsatz von Werkzeugen für das Patch- und änderungsmanagement; APP.3.1.A6 Zeitnahes Einspielen sicherheitsrelevanter Patches und Updates; NET.3.2.A11 Einspielen von Updates und Patches,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:24
DET.5.10.4,Integritätsprüfung von Patches,normal-SdT,vollständig,0.652,OPS.1.1.3.A10; SYS.1.3.A5; APP.3.2.A14; NET.3.2.A11; APP.3.2.A6,OPS.1.1.3.A10 Sicherstellung der Integrität und Authentizität von Softwarepaketen; SYS.1.3.A5 Sichere Installation von Software-Paketen; APP.3.2.A14 Integritätsprüfungen und Schutz vor Schadsoftware; NET.3.2.A11 Einspielen von Updates und Patches; APP.3.2.A6 Zeitnahes Einspielen sicherheitsrelevanter Patches und Updates,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:24
DET.5.10.5,Test gemäß Änderungsmanagement,erhöht,vollständig,0.6361,SYS.2.2.3.A3; OPS.1.1.3.A1; OPS.1.1.3.A8; APP.3.2.A6; OPS.1.1.3.A2,SYS.2.2.3.A3 Geeignetes Patch- und änderungsmanagement; OPS.1.1.3.A1 Konzept für das Patch- und änderungsmanagement; OPS.1.1.3.A8 Sicherer Einsatz von Werkzeugen für das Patch- und änderungsmanagement; APP.3.2.A6 Zeitnahes Einspielen sicherheitsrelevanter Patches und Updates; OPS.1.1.3.A2 Festlegung der Verantwortlichkeiten,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:24
DET.6.1,Beurteilung von Ereignissen,normal-SdT,vollständig,0.6535,DER.2.1.A10; DER.2.1.A17; DER.2.1.A11; IND.1.A10; NET.3.2.A12,"DER.2.1.A10 Eindämmen der Auswirkung von Sicherheitsvorfällen; DER.2.1.A17 Nachbereitung von Sicherheitsvorfällen; DER.2.1.A11 Einstufung von Sicherheitsvorfällen; IND.1.A10 Monitoring, Protokollierung und Detektion; NET.3.2.A12 Vorgehen bei Sicherheitsvorfällen",N/A,N/A,text-embedding-3-small,2026-04-21T09:10:24
DET.6.1.1,Automatisierte Feststellung,normal-SdT,vollständig,0.6685,DER.1.A5; IND.1.A10; DER.1.A6; DER.1.A17; NET.3.2.A12,"DER.1.A5 Einsatz von mitgelieferten Systemfunktionen zur Detektion; IND.1.A10 Monitoring, Protokollierung und Detektion; DER.1.A6 Kontinuierliche überwachung und Auswertung von Protokolldaten; DER.1.A17 Automatische Reaktion auf sicherheitsrelevante Ereignisse; NET.3.2.A12 Vorgehen bei Sicherheitsvorfällen",N/A,N/A,text-embedding-3-small,2026-04-21T09:10:24
DET.6.1.2,Automatische Alarmierung,normal-SdT,vollständig,0.6526,IND.1.A10; DER.1.A17; DER.1.A5; DER.2.1.A17; DER.2.1.A14,"IND.1.A10 Monitoring, Protokollierung und Detektion; DER.1.A17 Automatische Reaktion auf sicherheitsrelevante Ereignisse; DER.1.A5 Einsatz von mitgelieferten Systemfunktionen zur Detektion; DER.2.1.A17 Nachbereitung von Sicherheitsvorfällen; DER.2.1.A14 Eskalationsstrategie für Sicherheitsvorfälle",N/A,N/A,text-embedding-3-small,2026-04-21T09:10:24
DET.6.1.3,Dokumentation von Ergebnissen,erhöht,vollständig,0.6411,ISMS.1.A13; DER.2.1.A10; IND.1.A10; DER.2.1.A16; DER.2.1.A17,"ISMS.1.A13 Dokumentation des Sicherheitsprozesses; DER.2.1.A10 Eindämmen der Auswirkung von Sicherheitsvorfällen; IND.1.A10 Monitoring, Protokollierung und Detektion; DER.2.1.A16 Dokumentation der Behandlung von Sicherheitsvorfällen; DER.2.1.A17 Nachbereitung von Sicherheitsvorfällen",N/A,N/A,text-embedding-3-small,2026-04-21T09:10:24
DEV.1.1.1,Dokumentation,normal-SdT,vollständig,0.6721,OPS.1.1.2.A11; OPS.1.1.3.A11; ISMS.1.A13,OPS.1.1.2.A11 Dokumentation von IT-Administrationstätigkeiten; OPS.1.1.3.A11 Kontinuierliche Dokumentation der Informationsverarbeitung; ISMS.1.A13 Dokumentation des Sicherheitsprozesses,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:25
DEV.1.1.2,Zuweisung der Aufgaben,normal-SdT,vollständig,0.6118,OPS.1.1.3.A2; ORP.1.A2,"OPS.1.1.3.A2 Festlegung der Verantwortlichkeiten; ORP.1.A2 Zuweisung der Verantwortung für Informationen, Anwendungen und IT-Komponenten",N/A,N/A,text-embedding-3-small,2026-04-21T09:10:25
DEV.1.1.3,Bekanntgabe,normal-SdT,vollständig,0.6171,OPS.1.1.3.A11; OPS.1.1.2.A11; OPS.1.1.2.A10,OPS.1.1.3.A11 Kontinuierliche Dokumentation der Informationsverarbeitung; OPS.1.1.2.A11 Dokumentation von IT-Administrationstätigkeiten; OPS.1.1.2.A10 Fortbildung und Information,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:25
DEV.1.2,Regelmäßige Überprüfung,normal-SdT,vollständig,0.6521,DER.2.1.A18; APP.4.3.A20; OPS.1.2.2.A13; APP.3.3.A10; IND.1.A17,DER.2.1.A18 Weiterentwicklung der Prozesse durch Erkenntnisse aus Sicherheitsvorfällen und Branchenentwicklungen; APP.4.3.A20 Regelmäßige Audits; OPS.1.2.2.A13 Regelmäßige Revision der Archivierungsprozesse; APP.3.3.A10 Regelmäßige Tests des Datensicherungs- bzw. Wiederherstellungskonzepts; IND.1.A17 Regelmäßige Sicherheitsüberprüfung,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:25
DEV.2.2,Dokumentation der (Software-)Architektur,normal-SdT,vollständig,0.6087,CON.5.A6,CON.5.A6 Umfassende Dokumentation der Anforderungen an die Anwendung,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:25
DEV.2.3,Ausführbarkeit mit minimalen Rechten,normal-SdT,vollständig,0.6121,NET.3.1.A3,NET.3.1.A3 Restriktive Rechtevergabe,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:25
DEV.2.6.1,Eingabevalidierung,normal-SdT,vollständig,0.6352,APP.3.1.A16,APP.3.1.A16 Umfassende Eingabevalidierung und Ausgabekodierung,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:25
DEV.3.1,Replay-Angriffe,normal-SdT,vollständig,0.6032,APP.3.1.A23,APP.3.1.A23 Verhinderung von Cross-Site Request Forgery,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:25
DEV.3.3,Deaktivierung der Ausgabe schützenswerter Daten durch Fehlermeldungen,normal-SdT,vollständig,0.6307,APP.3.1.A13; APP.3.2.A12,APP.3.1.A13 Restriktive Herausgabe sicherheitsrelevanter Informationen; APP.3.2.A12 Geeigneter Umgang mit Fehlern und Fehlermeldungen,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:25
DEV.4.1,Nutzerinformation bei kritischen Ereignissen,normal-SdT,vollständig,0.6065,APP.3.1.A15,APP.3.1.A15 Verifikation essenzieller änderungen,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:25
DEV.4.4,Integrität externer Softwarebibliotheken,normal-SdT,vollständig,0.6208,OPS.1.1.3.A10,OPS.1.1.3.A10 Sicherstellung der Integrität und Authentizität von Softwarepaketen,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:25
DEV.4.11,Test bei Änderungen am Quellcode,normal-SdT,vollständig,0.6306,OPS.1.1.6.A12; OPS.1.1.6.A2; IND.2.1.A19; APP.3.1.A10; OPS.1.1.6.A5,OPS.1.1.6.A12 Durchführung von Regressionstests; OPS.1.1.6.A2 Durchführung von funktionalen Software-Tests; IND.2.1.A19 Security-Tests; APP.3.1.A10 Test und Freigabe von Webanwendungen; OPS.1.1.6.A5 Durchführung nicht-funktionaler Software-Tests,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:25
DEV.5.1,Verankerung des Zeitraums für Updates,normal-SdT,vollständig,0.6707,APP.3.2.A6; APP.4.3.A7; APP.3.1.A6; NET.3.1.A2; SYS.1.5.A1,APP.3.2.A6 Zeitnahes Einspielen sicherheitsrelevanter Patches und Updates; APP.4.3.A7 Zeitnahes Einspielen von Sicherheitsupdates; APP.3.1.A6 Zeitnahes Einspielen sicherheitsrelevanter Patches und Updates; NET.3.1.A2 Einspielen von Updates und Patches; SYS.1.5.A1 Einspielen von Aktualisierungen und Sicherheitsupdates,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:25
DEV.5.2,Information über Zeitraum für Updates,normal-SdT,vollständig,0.6768,APP.4.3.A7; APP.3.2.A6; APP.3.1.A6; CON.5.A5,APP.4.3.A7 Zeitnahes Einspielen von Sicherheitsupdates; APP.3.2.A6 Zeitnahes Einspielen sicherheitsrelevanter Patches und Updates; APP.3.1.A6 Zeitnahes Einspielen sicherheitsrelevanter Patches und Updates; CON.5.A5 Sicherer Betrieb einer Fachanwendung,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:25
DEV.5.3,Integritätsprüfung,normal-SdT,vollständig,0.6624,OPS.1.1.3.A10; SYS.1.3.A5; APP.1.1.A1; APP.3.2.A14; APP.3.2.A6,OPS.1.1.3.A10 Sicherstellung der Integrität und Authentizität von Softwarepaketen; SYS.1.3.A5 Sichere Installation von Software-Paketen; APP.1.1.A1 Sicherstellen der Integrität von Office-Produkten; APP.3.2.A14 Integritätsprüfungen und Schutz vor Schadsoftware; APP.3.2.A6 Zeitnahes Einspielen sicherheitsrelevanter Patches und Updates,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:25
DEV.6.1,Freigabe nach Änderungen und Tests,normal-SdT,vollständig,0.6502,APP.3.1.A10; OPS.1.1.6.A4; SYS.1.1.A17,APP.3.1.A10 Test und Freigabe von Webanwendungen; OPS.1.1.6.A4 Freigabe der Software; SYS.1.1.A17 Einsatzfreigabe,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:25
DEV.7.1,Sichere Bereitstellung,normal-SdT,vollständig,0.6031,OPS.1.1.6.A2,OPS.1.1.6.A2 Durchführung von funktionalen Software-Tests,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:25
DEV.7.2,Zertifikatsmonitoring,normal-SdT,vollständig,0.6068,APP.1.2.A3,APP.1.2.A3 Verwendung von Zertifikaten,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:25
DLS.1.1.1,Dokumentation,normal-SdT,vollständig,0.6494,OPS.1.1.2.A11; OPS.1.1.3.A11; ISMS.1.A13,OPS.1.1.2.A11 Dokumentation von IT-Administrationstätigkeiten; OPS.1.1.3.A11 Kontinuierliche Dokumentation der Informationsverarbeitung; ISMS.1.A13 Dokumentation des Sicherheitsprozesses,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:23
DLS.1.1.3,Bekanntgabe,normal-SdT,vollständig,0.6054,OPS.1.1.2.A11,OPS.1.1.2.A11 Dokumentation von IT-Administrationstätigkeiten,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:23
DLS.1.2,Regelmäßige Überprüfung,normal-SdT,vollständig,0.6474,APP.4.3.A20; DER.2.1.A18; OPS.1.2.2.A13; APP.3.3.A10; DER.1.A13,APP.4.3.A20 Regelmäßige Audits; DER.2.1.A18 Weiterentwicklung der Prozesse durch Erkenntnisse aus Sicherheitsvorfällen und Branchenentwicklungen; OPS.1.2.2.A13 Regelmäßige Revision der Archivierungsprozesse; APP.3.3.A10 Regelmäßige Tests des Datensicherungs- bzw. Wiederherstellungskonzepts; DER.1.A13 Regelmäßige Audits der Detektionssysteme,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:23
DLS.2.2,Transportverschlüsselung,normal-SdT,vollständig,0.6423,OPS.2.2.A17; APP.3.1.A14; APP.3.2.A11; NET.1.1.A7; APP.2.1.A13,OPS.2.2.A17 Einsatz von Verschlüsselung bei Cloud-Nutzung; APP.3.1.A14 Schutz vertraulicher Daten; APP.3.2.A11 Verschlüsselung über TLS; NET.1.1.A7 Absicherung von schützenswerten Informationen; APP.2.1.A13 Absicherung der Kommunikation mit Verzeichnisdiensten,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:23
DLS.2.3,Vollverschlüsselung,erhöht,vollständig,0.6465,OPS.2.2.A17,OPS.2.2.A17 Einsatz von Verschlüsselung bei Cloud-Nutzung,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:23
DLS.3.1,Einhaltung der Sicherheitsvorgaben,normal-SdT,vollständig,0.6364,OPS.2.1.A11; OPS.2.1.A1; IND.1.A17,OPS.2.1.A11 Planung und Aufrechterhaltung der Informationssicherheit im laufenden Outsourcing-Betrieb; OPS.2.1.A1 Festlegung der Sicherheitsanforderungen für Outsourcing-Vorhaben; IND.1.A17 Regelmäßige Sicherheitsüberprüfung,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:23
DLS.3.1.1,Audit oder Zertifikat,normal-SdT,vollständig,0.6585,OPS.2.1.A1; OPS.2.1.A11,OPS.2.1.A1 Festlegung der Sicherheitsanforderungen für Outsourcing-Vorhaben; OPS.2.1.A11 Planung und Aufrechterhaltung der Informationssicherheit im laufenden Outsourcing-Betrieb,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:23
DLS.3.2,Checkup,erhöht,vollständig,0.6562,OPS.2.1.A11; OPS.2.1.A1; OPS.2.1.A3; OPS.2.1.A6; DER.2.1.A18,OPS.2.1.A11 Planung und Aufrechterhaltung der Informationssicherheit im laufenden Outsourcing-Betrieb; OPS.2.1.A1 Festlegung der Sicherheitsanforderungen für Outsourcing-Vorhaben; OPS.2.1.A3 Auswahl eines geeigneten Outsourcing-Dienstleisters; OPS.2.1.A6 Erstellung eines Sicherheitskonzepts für das Outsourcing-Vorhaben; DER.2.1.A18 Weiterentwicklung der Prozesse durch Erkenntnisse aus Sicherheitsvorfällen und Branchenentwicklungen,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:23
DLS.3.3,Strategie-Check,erhöht,vollständig,0.6164,OPS.2.1.A5; OPS.2.1.A11,OPS.2.1.A5 Festlegung einer Outsourcing-Strategie; OPS.2.1.A11 Planung und Aufrechterhaltung der Informationssicherheit im laufenden Outsourcing-Betrieb,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:23
DLS.3.4,Anhörung,normal-SdT,vollständig,0.6264,OPS.2.1.A1; OPS.2.1.A11,OPS.2.1.A1 Festlegung der Sicherheitsanforderungen für Outsourcing-Vorhaben; OPS.2.1.A11 Planung und Aufrechterhaltung der Informationssicherheit im laufenden Outsourcing-Betrieb,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:23
DLS.3.6,Portabilität,erhöht,vollständig,0.6419,OPS.2.2.A15,OPS.2.2.A15 Portabilität von Cloud-Diensten,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:23
DLS.4.1.1,Unabhängigkeit,normal-SdT,vollständig,0.6221,OPS.2.1.A11; OPS.2.1.A1; OPS.2.1.A13; OPS.2.1.A3,OPS.2.1.A11 Planung und Aufrechterhaltung der Informationssicherheit im laufenden Outsourcing-Betrieb; OPS.2.1.A1 Festlegung der Sicherheitsanforderungen für Outsourcing-Vorhaben; OPS.2.1.A13 Sichere Migration bei Outsourcing-Vorhaben; OPS.2.1.A3 Auswahl eines geeigneten Outsourcing-Dienstleisters,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:23
GC.1.1,Errichtung und Aufrechterhaltung eines ISMS,normal-SdT,vollständig,0.6357,ISMS.1.A13; ISMS.1.A9; ISMS.1.A7; ISMS.1.A2; ISMS.1.A11,ISMS.1.A13 Dokumentation des Sicherheitsprozesses; ISMS.1.A9 Integration der Informationssicherheit in organisationsweite Abläufe und Prozesse; ISMS.1.A7 Festlegung von Sicherheitsmaßnahmen; ISMS.1.A2 Festlegung der Sicherheitsziele und -strategie; ISMS.1.A11 Aufrechterhaltung der Informationssicherheit,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:23
GC.2.2,Festlegung des internen Kontextes der Institution,normal-SdT,vollständig,0.609,ISMS.1.A2,ISMS.1.A2 Festlegung der Sicherheitsziele und -strategie,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:23
GC.4.1,Festlegung des Geltungsbereichs,normal-SdT,vollständig,0.6159,ISMS.1.A9; ISMS.1.A2,ISMS.1.A9 Integration der Informationssicherheit in organisationsweite Abläufe und Prozesse; ISMS.1.A2 Festlegung der Sicherheitsziele und -strategie,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:23
GC.6.1,Festlegung von Zielen für die Informationssicherheit,normal-SdT,vollständig,0.6458,ISMS.1.A2,ISMS.1.A2 Festlegung der Sicherheitsziele und -strategie,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:23
GC.6.1.1,Festlegung einer Sicherheitsstrategie,normal-SdT,vollständig,0.7095,ISMS.1.A2; ISMS.1.A3,ISMS.1.A2 Festlegung der Sicherheitsziele und -strategie; ISMS.1.A3 Erstellung einer Leitlinie zur Informationssicherheit,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:23
GC.6.1.2,Verpflichtung der Institutionsleitung,normal-SdT,vollständig,0.6842,ISMS.1.A1; ISMS.1.A9; ISMS.1.A2; ISMS.1.A3; ISMS.1.A14,ISMS.1.A1 übernahme der Gesamtverantwortung für Informationssicherheit durch die Leitungsebene; ISMS.1.A9 Integration der Informationssicherheit in organisationsweite Abläufe und Prozesse; ISMS.1.A2 Festlegung der Sicherheitsziele und -strategie; ISMS.1.A3 Erstellung einer Leitlinie zur Informationssicherheit; ISMS.1.A14 Sensibilisierung zur Informationssicherheit,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:23
GC.6.1.3,Erstellung einer Sicherheitsleitlinie,normal-SdT,vollständig,0.687,ISMS.1.A3; ISMS.1.A2; ISMS.1.A1; DER.2.1.A2; ORP.3.A1,ISMS.1.A3 Erstellung einer Leitlinie zur Informationssicherheit; ISMS.1.A2 Festlegung der Sicherheitsziele und -strategie; ISMS.1.A1 übernahme der Gesamtverantwortung für Informationssicherheit durch die Leitungsebene; DER.2.1.A2 Erstellung einer Richtlinie zur Behandlung von Sicherheitsvorfällen; ORP.3.A1 Sensibilisierung des Managements für Informationssicherheit,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:23
GC.8.1,Verfahren zur Ressourcenplanung,normal-SdT,vollständig,0.6141,ISMS.1.A15; OPS.1.1.2.A9,ISMS.1.A15 Wirtschaftlicher Einsatz von Ressourcen für Informationssicherheit; OPS.1.1.2.A9 Ausreichende Ressourcen für den IT-Betrieb,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:23
GC.8.1.6,Ressourcen für den Informationssicherheitsbeauftragten,normal-SdT,vollständig,0.6749,ISMS.1.A4; ISMS.1.A15; IND.1.A1; ORP.3.A2; ISMS.1.A12,ISMS.1.A4 Benennung eines Informationssicherheitsbeauftragten; ISMS.1.A15 Wirtschaftlicher Einsatz von Ressourcen für Informationssicherheit; IND.1.A1 Einbindung in die Sicherheitsorganisation; ORP.3.A2 Ansprechpartner zu Sicherheitsfragen; ISMS.1.A12 Management-Berichte zur Informationssicherheit,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:23
GC.9.1.2,Kommunikation im Projektmanagement,normal-SdT,vollständig,0.608,ISMS.1.A9,ISMS.1.A9 Integration der Informationssicherheit in organisationsweite Abläufe und Prozesse,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:23
GC.9.1.3,Dokumentenlenkung,normal-SdT,vollständig,0.6858,ISMS.1.A13,ISMS.1.A13 Dokumentation des Sicherheitsprozesses,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:23
GC.10.1,Festlegung von Vorgehensweisen,normal-SdT,vollständig,0.6447,ISMS.1.A13; ISMS.1.A7; DER.3.1.A5; ISMS.1.A9; ISMS.1.A2,ISMS.1.A13 Dokumentation des Sicherheitsprozesses; ISMS.1.A7 Festlegung von Sicherheitsmaßnahmen; DER.3.1.A5 Integration in den Informationssicherheitsprozess; ISMS.1.A9 Integration der Informationssicherheit in organisationsweite Abläufe und Prozesse; ISMS.1.A2 Festlegung der Sicherheitsziele und -strategie,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:23
GC.10.2,Freigabe von Vorgehensweisen,normal-SdT,vollständig,0.6294,ISMS.1.A13; ISMS.1.A9; ISMS.1.A1; DER.3.1.A5; ISMS.1.A12,ISMS.1.A13 Dokumentation des Sicherheitsprozesses; ISMS.1.A9 Integration der Informationssicherheit in organisationsweite Abläufe und Prozesse; ISMS.1.A1 übernahme der Gesamtverantwortung für Informationssicherheit durch die Leitungsebene; DER.3.1.A5 Integration in den Informationssicherheitsprozess; ISMS.1.A12 Management-Berichte zur Informationssicherheit,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:23
GEB.1.1.1,Dokumentation,normal-SdT,vollständig,0.6768,OPS.1.1.2.A11; OPS.1.1.3.A11; ISMS.1.A13,OPS.1.1.2.A11 Dokumentation von IT-Administrationstätigkeiten; OPS.1.1.3.A11 Kontinuierliche Dokumentation der Informationsverarbeitung; ISMS.1.A13 Dokumentation des Sicherheitsprozesses,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:23
GEB.1.1.2,Zuweisung der Aufgaben,normal-SdT,vollständig,0.613,OPS.1.1.3.A2; OPS.1.1.2.A8,OPS.1.1.3.A2 Festlegung der Verantwortlichkeiten; OPS.1.1.2.A8 Administration von Fachanwendungen,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:23
GEB.1.1.3,Bekanntgabe,normal-SdT,vollständig,0.6189,OPS.1.1.3.A11; OPS.1.1.2.A11; OPS.1.1.2.A10,OPS.1.1.3.A11 Kontinuierliche Dokumentation der Informationsverarbeitung; OPS.1.1.2.A11 Dokumentation von IT-Administrationstätigkeiten; OPS.1.1.2.A10 Fortbildung und Information,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:23
GEB.1.2,Regelmäßige Überprüfung,normal-SdT,vollständig,0.653,APP.4.3.A20; OPS.1.2.2.A13; APP.3.3.A10; DER.2.1.A18; IND.1.A17,APP.4.3.A20 Regelmäßige Audits; OPS.1.2.2.A13 Regelmäßige Revision der Archivierungsprozesse; APP.3.3.A10 Regelmäßige Tests des Datensicherungs- bzw. Wiederherstellungskonzepts; DER.2.1.A18 Weiterentwicklung der Prozesse durch Erkenntnisse aus Sicherheitsvorfällen und Branchenentwicklungen; IND.1.A17 Regelmäßige Sicherheitsüberprüfung,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:23
GEB.1.3.1,Abnahme von Standorten,normal-SdT,vollständig,0.6066,INF.1.A25,INF.1.A25 Geeignete Standortauswahl,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:23
GEB.2.1,Installation von Perimetern,normal-SdT,vollständig,0.6256,INF.2.A12; INF.6.A2,INF.2.A12 Entwurf und Umsetzung eines Perimeterschutzes für das Rechenzentrum; INF.6.A2 Zutrittsregelung und -kontrolle,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:23
GEB.2.2,Dokumentation öffentlicher Bereiche,normal-SdT,vollständig,0.6039,OPS.1.1.2.A11; INF.6.A2,OPS.1.1.2.A11 Dokumentation von IT-Administrationstätigkeiten; INF.6.A2 Zutrittsregelung und -kontrolle,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:23
GEB.3.1,Überwachung von Zutrittspunkten,normal-SdT,vollständig,0.6216,INF.1.A7; INF.1.A27; INF.6.A2,INF.1.A7 Zutrittsregelung und -kontrolle; INF.1.A27 Einbruchsschutz; INF.6.A2 Zutrittsregelung und -kontrolle,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:23
GEB.3.1.1,Videoüberwachung,erhöht,vollständig,0.7093,INF.2.A24,INF.2.A24 Einsatz von Videoüberwachungsanlagen,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:23
GEB.3.1.2,Überprüfung mitgeführter Gegenstände,erhöht,vollständig,0.6081,INF.6.A2,INF.6.A2 Zutrittsregelung und -kontrolle,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:23
GEB.3.2,Anmelde- und Empfangsbereiche,normal-SdT,vollständig,0.6479,INF.6.A2; INF.1.A7; INF.1.A26,INF.6.A2 Zutrittsregelung und -kontrolle; INF.1.A7 Zutrittsregelung und -kontrolle; INF.1.A26 Pförtner- oder Sicherheitsdienst,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:23
GEB.3.3,Authentifizierung vor Zutritt,normal-SdT,vollständig,0.6397,APP.3.1.A1; OPS.2.4.A17; INF.6.A2; ORP.4.A13; OPS.1.1.2.A6,APP.3.1.A1 Authentisierung bei Webanwendungen; OPS.2.4.A17 Authentisierungsmechanismen bei der Fernwartung; INF.6.A2 Zutrittsregelung und -kontrolle; ORP.4.A13 Geeignete Auswahl von Authentisierungsmechanismen; OPS.1.1.2.A6 Schutz administrativer Kennungen,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:23
GEB.3.3.1,Zugangskontrollanlage,erhöht,vollständig,0.6468,APP.3.1.A1; INF.6.A2; APP.3.1.A2; ORP.4.A13; OPS.1.1.2.A6,APP.3.1.A1 Authentisierung bei Webanwendungen; INF.6.A2 Zutrittsregelung und -kontrolle; APP.3.1.A2 Zugriffskontrolle bei Webanwendungen; ORP.4.A13 Geeignete Auswahl von Authentisierungsmechanismen; OPS.1.1.2.A6 Schutz administrativer Kennungen,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:23
GEB.3.3.2,Dokumentation von Zutritten,erhöht,vollständig,0.6343,INF.6.A2,INF.6.A2 Zutrittsregelung und -kontrolle,N/A,N/A,text-embedding-3-small,2026-04-21T09:10:23
